;Kundennummer;Gerätetyp
5772;87190;DeviceGen2
5773;12813;DeviceGen2
5774;3951;DeviceGen3
5775;17288;DeviceGen3
5776;36493;DeviceGen2
5777;85499;DeviceGen2
5778;41577;DeviceGen3
5779;89152;DeviceGen3
5780;22349;DeviceGen3
5781;6868;DeviceGen3
5782;79629;DeviceGen3
5783;39662;DeviceGen2
5784;96459;DeviceGen4
5785;67998;DeviceGen4
5786;44595;DeviceGen3
5787;21957;DeviceGen3
5788;37774;DeviceGen2
5789;60350;DeviceGen2
5790;89629;DeviceGen2
5791;73648;DeviceGen3
5792;13041;DeviceGen2
5793;14230;DeviceGen3
5794;30877;DeviceGen3
5795;89864;DeviceGen3
5796;59614;DeviceGen3
5797;60085;DeviceGen3
5798;97193;DeviceGen2
5799;7277;DeviceGen3
5800;47154;DeviceGen3
5801;64156;DeviceGen3
5802;73124;DeviceGen2
5803;98987;DeviceGen3
5804;96288;DeviceGen3
5805;48479;DeviceGen2
5806;73409;DeviceGen2
5807;46523;DeviceGen3
5808;6364;DeviceGen2
5809;51960;DeviceGen2
5810;10408;DeviceGen2
5811;29817;DeviceGen3
5812;10523;DeviceGen2
5813;71958;DeviceGen3
5814;88353;DeviceGen3
5815;40119;DeviceGen3
5816;53332;DeviceGen3
5817;7161;DeviceGen3
5818;64485;DeviceGen3
5819;99275;DeviceGen2
5820;22131;DeviceGen3
5821;27644;DeviceGen4
5822;50349;DeviceGen3
5823;61172;DeviceGen3
5824;58190;DeviceGen3
5825;28066;DeviceGen3
5826;75825;DeviceGen2
5827;84379;DeviceGen3
5828;61580;DeviceGen3
5829;93167;DeviceGen3
5830;38375;DeviceGen3
5831;5082;DeviceGen3
5832;48256;DeviceGen4
5833;96861;DeviceGen2
5834;36159;DeviceGen2
5835;8058;DeviceGen3
5836;38749;DeviceGen2
5837;42830;DeviceGen3
5838;26617;DeviceGen3
5839;96066;DeviceGen3
5840;66073;DeviceGen2
5841;87348;DeviceGen2
5842;57639;DeviceGen3
5843;40687;DeviceGen2
5844;6472;DeviceGen3
5845;18123;DeviceGen3
5846;70731;DeviceGen3
5847;41789;DeviceGen3
5848;42103;DeviceGen3
5849;92564;DeviceGen2
5850;29994;DeviceGen4
5851;64366;DeviceGen2
5852;3884;DeviceGen3
5853;12456;DeviceGen3
5854;37901;DeviceGen3
5855;99468;DeviceGen3
5856;30789;DeviceGen3
5857;10247;DeviceGen3
5858;31659;DeviceGen3
5859;67176;DeviceGen3
5860;44600;DeviceGen3
5861;33820;DeviceGen2
5862;43460;DeviceGen3
5863;77262;DeviceGen3
5864;30596;DeviceGen3
5865;18962;DeviceGen3
5866;49656;DeviceGen2
5867;9303;DeviceGen2
5868;98688;DeviceGen3
5869;28375;DeviceGen3
5870;77102;DeviceGen2
5871;35787;DeviceGen3
5872;18243;DeviceGen3
5873;40911;DeviceGen3
5874;67878;DeviceGen2
5875;42297;DeviceGen2
5876;79016;DeviceGen3
5877;3831;DeviceGen3
5878;50100;DeviceGen3
5879;96020;DeviceGen3
5880;33228;DeviceGen2
5881;17189;DeviceGen2
5882;29901;DeviceGen3
5883;62261;DeviceGen3
5884;37017;DeviceGen3
5885;60691;DeviceGen3
5886;47467;DeviceGen2
5887;62105;DeviceGen2
5888;67859;DeviceGen3
5889;7393;DeviceGen3
5890;31570;DeviceGen3
5891;76955;DeviceGen2
5892;57924;DeviceGen2
5893;75160;DeviceGen2
5894;5587;DeviceGen4
5895;17909;DeviceGen3
5896;31729;DeviceGen3
5897;96671;DeviceGen2
5898;85639;DeviceGen2
5899;22814;DeviceGen3
5900;9350;DeviceGen2
5901;31578;DeviceGen2
5902;75396;DeviceGen4
5903;18509;DeviceGen4
5904;84804;DeviceGen2
5905;85254;DeviceGen3
5906;43440;DeviceGen3
5907;52458;DeviceGen4
5908;35599;DeviceGen3
5909;30421;DeviceGen2
5910;50958;DeviceGen3
5911;85469;DeviceGen2
5912;87106;DeviceGen3
5913;48637;DeviceGen2
5914;82187;DeviceGen3
5915;79764;DeviceGen4
5916;32608;DeviceGen2
5917;24920;DeviceGen3
5918;16492;DeviceGen3
5919;93022;DeviceGen3
5920;82380;DeviceGen3
5921;3122;DeviceGen3
5922;91685;DeviceGen2
5923;12501;DeviceGen3
5924;46397;DeviceGen3
5925;99409;DeviceGen3
5926;39881;DeviceGen2
5927;92690;DeviceGen2
5928;86780;DeviceGen4
5929;14083;DeviceGen3
5930;90548;DeviceGen2
5931;35212;DeviceGen3
5932;49691;DeviceGen2
5933;10677;DeviceGen2
5934;70283;DeviceGen3
5935;88714;DeviceGen3
5936;26124;DeviceGen3
5937;32219;DeviceGen3
5938;96890;DeviceGen3
5939;87964;DeviceGen3
5940;84052;DeviceGen3
5941;62402;DeviceGen2
5942;73111;DeviceGen3
5943;6161;DeviceGen3
5944;69637;DeviceGen3
5945;31666;DeviceGen2
5946;68185;DeviceGen4
5947;56035;DeviceGen3
5948;26775;DeviceGen4
5949;59103;DeviceGen2
5950;11282;DeviceGen3
5951;72102;DeviceGen2
5952;52000;DeviceGen2
5953;39773;DeviceGen2
5954;93742;DeviceGen3
5955;76614;DeviceGen3
5956;20146;DeviceGen3
5957;62161;DeviceGen2
5958;8331;DeviceGen3
5959;3967;DeviceGen2
5960;58183;DeviceGen2
5961;6410;DeviceGen2
5962;29652;DeviceGen2
5963;79788;DeviceGen3
5964;8214;DeviceGen2
5965;13951;DeviceGen2
5966;43652;DeviceGen3
5967;8483;DeviceGen2
5968;92724;DeviceGen3
5969;2882;DeviceGen2
5970;14932;DeviceGen3
5971;73249;DeviceGen2
5972;56880;DeviceGen3
5973;23649;DeviceGen2
5974;35047;DeviceGen3
5975;44955;DeviceGen3
5976;46977;DeviceGen3
5977;47601;DeviceGen3
5978;26219;DeviceGen2
5979;55965;DeviceGen2
5980;97689;DeviceGen3
5981;27920;DeviceGen2
5982;57408;DeviceGen2
5983;33996;DeviceGen3
5984;96405;DeviceGen3
5985;32021;DeviceGen3
5986;51650;DeviceGen2
5987;46735;DeviceGen2
5988;8409;DeviceGen3
5989;74954;DeviceGen3
5990;87425;DeviceGen3
5991;4199;DeviceGen3
5992;88497;DeviceGen3
5993;56303;DeviceGen2
5994;29121;DeviceGen4
5995;82764;DeviceGen3
5996;42547;DeviceGen2
5997;4489;DeviceGen3
5998;8662;DeviceGen2
5999;80194;DeviceGen4
6000;18452;DeviceGen2
6001;52080;DeviceGen2
6002;63069;DeviceGen3
6003;30245;DeviceGen3
6004;45046;DeviceGen3
6005;80103;DeviceGen2
6006;45733;DeviceGen2
6007;74293;DeviceGen3
6008;62561;DeviceGen2
6009;32439;DeviceGen3
6010;24455;DeviceGen2
6011;10515;DeviceGen4
6012;16208;DeviceGen3
6013;58166;DeviceGen2
6014;75338;DeviceGen3
6015;13801;DeviceGen3
6016;16538;DeviceGen3
6017;49312;DeviceGen3
6018;66798;DeviceGen3
6019;82602;DeviceGen3
6020;92808;DeviceGen3
6021;7903;DeviceGen2
6022;82522;DeviceGen2
6023;90977;DeviceGen4
6024;76512;DeviceGen3
6025;92097;DeviceGen3
6026;74696;DeviceGen2
6027;24480;DeviceGen3
6028;18207;DeviceGen3
6029;91888;DeviceGen3
6030;77171;DeviceGen2
6031;52219;DeviceGen2
6032;50405;DeviceGen3
6033;13577;DeviceGen3
6034;69695;DeviceGen3
6035;77375;DeviceGen3
6036;54698;DeviceGen3
6037;50236;DeviceGen3
6038;68103;DeviceGen3
6039;73752;DeviceGen2
6040;2031;DeviceGen2
6041;2050;DeviceGen2
6042;36028;DeviceGen2
6043;15533;DeviceGen3
6044;28558;DeviceGen3
6045;18220;DeviceGen3
6046;38045;DeviceGen3
6047;36469;DeviceGen2
6048;3519;DeviceGen3
6049;37829;DeviceGen3
6050;46352;DeviceGen3
6051;87717;DeviceGen3
6052;36263;DeviceGen3
6053;44743;DeviceGen4
6054;16044;DeviceGen3
6055;37308;DeviceGen2
6056;25380;DeviceGen2
6057;94480;DeviceGen2
6058;94266;DeviceGen3
6059;11625;DeviceGen2
6060;53738;DeviceGen3
6061;18127;DeviceGen2
6062;92863;DeviceGen3
6063;52022;DeviceGen2
6064;2608;DeviceGen2
6065;48268;DeviceGen3
6066;74742;DeviceGen3
6067;77315;DeviceGen3
6068;13702;DeviceGen3
6069;99340;DeviceGen2
6070;46302;DeviceGen3
6071;56447;DeviceGen2
6072;67177;DeviceGen3
6073;53655;DeviceGen3
6074;38412;DeviceGen3
6075;22898;DeviceGen2
6076;51688;DeviceGen3
6077;72379;DeviceGen4
6078;63678;DeviceGen3
6079;53590;DeviceGen2
6080;17300;DeviceGen3
6081;15127;DeviceGen3
6082;41637;DeviceGen3
6083;69868;DeviceGen3
6084;44792;DeviceGen2
6085;57073;DeviceGen2
6086;42062;DeviceGen3
6087;48643;DeviceGen3
6088;43624;DeviceGen3
6089;9898;DeviceGen2
6090;94857;DeviceGen2
6091;51618;DeviceGen3
6092;10328;DeviceGen2
6093;45291;DeviceGen2
6094;25035;DeviceGen3
6095;94237;DeviceGen3
6096;17478;DeviceGen3
6097;19621;DeviceGen4
6098;1947;DeviceGen3
6099;76466;DeviceGen3
6100;29561;DeviceGen3
6101;12836;DeviceGen3
6102;89289;DeviceGen2
6103;66064;DeviceGen3
6104;52849;DeviceGen3
6105;71100;DeviceGen3
6106;63785;DeviceGen3
6107;93246;DeviceGen3
6108;42412;DeviceGen4
6109;28973;DeviceGen2
6110;82570;DeviceGen3
6111;34547;DeviceGen3
6112;63620;DeviceGen3
6113;7699;DeviceGen3
6114;58249;DeviceGen2
6115;1353;DeviceGen3
6116;79392;DeviceGen3
6117;46289;DeviceGen3
6118;62530;DeviceGen3
6119;70729;DeviceGen3
6120;76838;DeviceGen2
6121;87537;DeviceGen3
6122;63346;DeviceGen3
6123;26944;DeviceGen3
6124;17598;DeviceGen2
6125;20110;DeviceGen3
6126;39560;DeviceGen2
6127;70320;DeviceGen3
6128;51252;DeviceGen2
6129;35973;DeviceGen3
6130;38930;DeviceGen2
6131;50544;DeviceGen2
6132;21468;DeviceGen3
6133;53152;DeviceGen3
6134;80858;DeviceGen3
6135;56523;DeviceGen2
6136;79239;DeviceGen3
6137;96747;DeviceGen3
6138;81600;DeviceGen4
6139;34816;DeviceGen2
6140;22012;DeviceGen3
6141;75020;DeviceGen3
6142;12436;DeviceGen4
6143;93873;DeviceGen3
6144;41404;DeviceGen2
6145;88768;DeviceGen3
6146;60441;DeviceGen3
6147;36900;DeviceGen2
6148;63133;DeviceGen2
6149;83790;DeviceGen2
6150;20274;DeviceGen2
6151;61812;DeviceGen2
6152;73222;DeviceGen3
6153;41369;DeviceGen2
6154;7669;DeviceGen3
6155;16151;DeviceGen4
6156;60976;DeviceGen3
6157;77488;DeviceGen3
6158;8584;DeviceGen2
6159;84267;DeviceGen3
6160;87081;DeviceGen3
6161;18110;DeviceGen2
6162;74253;DeviceGen2
6163;54987;DeviceGen3
6164;6213;DeviceGen3
6165;5916;DeviceGen2
6166;67236;DeviceGen3
6167;99452;DeviceGen3
6168;72766;DeviceGen2
6169;7186;DeviceGen3
6170;17968;DeviceGen3
6171;65551;DeviceGen3
6172;21105;DeviceGen3
6173;73594;DeviceGen3
6174;12780;DeviceGen2
6175;35093;DeviceGen3
6176;21968;DeviceGen2
6177;32252;DeviceGen3
6178;42592;DeviceGen2
6179;65465;DeviceGen3
6180;57231;DeviceGen2
6181;78876;DeviceGen3
6182;21084;DeviceGen3
6183;98844;DeviceGen3
6184;60168;DeviceGen3
6185;60248;DeviceGen2
6186;83998;DeviceGen2
6187;20824;DeviceGen2
6188;87477;DeviceGen2
6189;84241;DeviceGen3
6190;83561;DeviceGen2
6191;56014;DeviceGen3
6192;87105;DeviceGen3
6193;84112;DeviceGen4
6194;16336;DeviceGen3
6195;73759;DeviceGen2
6196;80913;DeviceGen2
6197;23993;DeviceGen2
6198;18676;DeviceGen2
6199;54828;DeviceGen3
6200;80636;DeviceGen2
6201;13716;DeviceGen2
6202;74197;DeviceGen3
6203;78984;DeviceGen2
6204;47234;DeviceGen3
6205;65810;DeviceGen3
6206;43811;DeviceGen2
6207;89309;DeviceGen2
6208;16008;DeviceGen2
6209;12393;DeviceGen3
6210;68603;DeviceGen3
6211;23890;DeviceGen2
6212;9403;DeviceGen3
6213;34252;DeviceGen3
6214;36339;DeviceGen3
6215;22636;DeviceGen2
6216;34391;DeviceGen3
6217;69995;DeviceGen2
6218;93380;DeviceGen3
6219;27004;DeviceGen3
6220;90375;DeviceGen3
6221;2573;DeviceGen3
6222;29945;DeviceGen3
6223;52188;DeviceGen3
6224;19972;DeviceGen3
6225;18468;DeviceGen3
6226;47240;DeviceGen3
6227;35777;DeviceGen3
6228;44730;DeviceGen2
6229;17705;DeviceGen2
6230;87358;DeviceGen3
6231;51216;DeviceGen3
6232;55240;DeviceGen4
6233;89972;DeviceGen2
6234;33714;DeviceGen3
6235;13785;DeviceGen3
6236;51364;DeviceGen3
6237;79763;DeviceGen3
6238;52141;DeviceGen3
6239;38576;DeviceGen3
6240;53279;DeviceGen2
6241;70303;DeviceGen3
6242;73430;DeviceGen3
6243;8958;DeviceGen2
6244;89335;DeviceGen3
6245;84472;DeviceGen2
6246;18782;DeviceGen2
6247;89504;DeviceGen3
6248;89369;DeviceGen2
6249;27383;DeviceGen2
6250;70670;DeviceGen3
6251;2551;DeviceGen2
6252;52360;DeviceGen2
6253;4136;DeviceGen2
6254;43153;DeviceGen2
6255;52916;DeviceGen2
6256;64434;DeviceGen3
6257;76910;DeviceGen2
6258;90878;DeviceGen2
6259;95544;DeviceGen2
6260;15585;DeviceGen3
6261;32026;DeviceGen3
6262;38380;DeviceGen3
6263;11924;DeviceGen3
6264;95280;DeviceGen2
6265;40590;DeviceGen2
6266;13000;DeviceGen2
6267;27567;DeviceGen3
6268;66707;DeviceGen2
6269;42225;DeviceGen3
6270;35221;DeviceGen3
6271;33926;DeviceGen3
6272;45163;DeviceGen3
6273;94512;DeviceGen2
6274;47480;DeviceGen3
6275;58822;DeviceGen2
6276;36482;DeviceGen4
6277;97484;DeviceGen4
6278;9145;DeviceGen3
6279;35327;DeviceGen3
6280;72346;DeviceGen2
6281;65773;DeviceGen3
6282;49041;DeviceGen3
6283;19739;DeviceGen3
6284;41795;DeviceGen2
6285;76765;DeviceGen2
6286;38784;DeviceGen2
6287;64201;DeviceGen2
6288;45107;DeviceGen4
6289;76045;DeviceGen4
6290;11323;DeviceGen2
6291;49748;DeviceGen2
6292;78425;DeviceGen2
6293;96827;DeviceGen3
6294;59756;DeviceGen3
6295;26368;DeviceGen3
6296;68842;DeviceGen3
6297;84138;DeviceGen2
6298;97500;DeviceGen3
6299;13144;DeviceGen3
6300;73106;DeviceGen3
6301;94147;DeviceGen4
6302;72628;DeviceGen3
6303;76554;DeviceGen2
6304;38451;DeviceGen3
6305;82288;DeviceGen2
6306;92766;DeviceGen2
6307;4137;DeviceGen3
6308;70239;DeviceGen3
6309;44455;DeviceGen3
6310;46018;DeviceGen3
6311;2814;DeviceGen2
6312;81170;DeviceGen2
6313;22883;DeviceGen3
6314;95207;DeviceGen3
6315;19204;DeviceGen3
6316;59011;DeviceGen2
6317;2355;DeviceGen3
6318;99516;DeviceGen2
6319;42449;DeviceGen2
6320;27060;DeviceGen3
6321;47141;DeviceGen3
6322;42411;DeviceGen3
6323;57199;DeviceGen2
6324;24717;DeviceGen3
6325;69735;DeviceGen2
6326;51876;DeviceGen3
6327;80366;DeviceGen2
6328;30941;DeviceGen2
6329;19326;DeviceGen2
6330;61564;DeviceGen2
6331;48294;DeviceGen3
6332;30776;DeviceGen2
6333;97724;DeviceGen3
6334;81195;DeviceGen4
6335;44520;DeviceGen3
6336;90766;DeviceGen3
6337;33583;DeviceGen2
6338;48157;DeviceGen2
6339;66768;DeviceGen2
6340;39939;DeviceGen3
6341;61586;DeviceGen2
6342;2311;DeviceGen3
6343;18949;DeviceGen2
6344;69596;DeviceGen2
6345;84960;DeviceGen2
6346;73924;DeviceGen2
6347;28342;DeviceGen2
6348;89569;DeviceGen3
6349;3646;DeviceGen3
6350;72690;DeviceGen3
6351;37960;DeviceGen3
6352;42240;DeviceGen3
6353;1248;DeviceGen2
6354;49375;DeviceGen4
6355;66946;DeviceGen3
6356;83371;DeviceGen2
6357;32311;DeviceGen4
6358;40927;DeviceGen3
6359;10244;DeviceGen2
6360;52840;DeviceGen3
6361;7737;DeviceGen2
6362;12252;DeviceGen3
6363;18786;DeviceGen3
6364;80856;DeviceGen3
6365;94927;DeviceGen2
6366;33927;DeviceGen3
6367;39056;DeviceGen2
6368;38319;DeviceGen3
6369;78482;DeviceGen4
6370;19662;DeviceGen3
6371;5584;DeviceGen3
6372;89886;DeviceGen2
6373;51610;DeviceGen3
6374;59685;DeviceGen3
6375;12046;DeviceGen3
6376;51087;DeviceGen2
6377;66301;DeviceGen3
6378;66804;DeviceGen3
6379;96518;DeviceGen3
6380;90712;DeviceGen4
6381;70139;DeviceGen3
6382;58317;DeviceGen4
6383;72586;DeviceGen2
6384;69932;DeviceGen2
6385;23825;DeviceGen3
6386;98259;DeviceGen3
6387;50531;DeviceGen2
6388;58056;DeviceGen4
6389;37818;DeviceGen3
6390;52600;DeviceGen4
6391;1576;DeviceGen2
6392;58952;DeviceGen3
6393;88163;DeviceGen3
6394;18988;DeviceGen2
6395;42050;DeviceGen4
6396;54060;DeviceGen2
6397;91870;DeviceGen2
6398;24249;DeviceGen3
6399;3686;DeviceGen4
6400;19014;DeviceGen2
6401;97707;DeviceGen2
6402;95341;DeviceGen2
6403;68411;DeviceGen3
6404;4692;DeviceGen2
6405;82176;DeviceGen3
6406;26705;DeviceGen3
6407;66717;DeviceGen2
6408;73239;DeviceGen2
6409;22202;DeviceGen2
6410;84128;DeviceGen3
6411;67674;DeviceGen3
6412;1415;DeviceGen3
6413;18580;DeviceGen3
6414;55378;DeviceGen3
6415;64469;DeviceGen3
6416;50125;DeviceGen2
6417;63366;DeviceGen3
6418;34563;DeviceGen3
6419;54387;DeviceGen2
6420;64245;DeviceGen3
6421;20399;DeviceGen2
6422;96243;DeviceGen3
6423;48232;DeviceGen3
6424;10715;DeviceGen3
6425;34804;DeviceGen3
6426;68038;DeviceGen2
6427;50673;DeviceGen3
6428;71243;DeviceGen3
6429;78846;DeviceGen3
6430;14551;DeviceGen3
6431;25213;DeviceGen4
6432;70675;DeviceGen3
6433;90055;DeviceGen3
6434;33377;DeviceGen3
6435;67894;DeviceGen3
6436;37333;DeviceGen2
6437;83143;DeviceGen3
6438;29908;DeviceGen3
6439;3477;DeviceGen3
6440;95896;DeviceGen2
6441;89095;DeviceGen3
6442;4073;DeviceGen2
6443;72104;DeviceGen3
6444;6294;DeviceGen3
6445;10253;DeviceGen3
6446;31467;DeviceGen3
6447;45027;DeviceGen2
6448;92843;DeviceGen3
6449;31587;DeviceGen2
6450;83310;DeviceGen3
6451;62962;DeviceGen2
6452;69982;DeviceGen3
6453;90136;DeviceGen3
6454;97334;DeviceGen3
6455;39681;DeviceGen3
6456;88615;DeviceGen3
6457;41126;DeviceGen3
6458;57450;DeviceGen2
6459;15674;DeviceGen2
6460;78321;DeviceGen3
6461;4157;DeviceGen2
6462;72855;DeviceGen3
6463;48964;DeviceGen3
6464;46170;DeviceGen3
6465;73938;DeviceGen2
6466;23506;DeviceGen3
6467;53287;DeviceGen4
6468;18571;DeviceGen3
6469;66625;DeviceGen3
6470;68371;DeviceGen3
6471;35463;DeviceGen2
6472;72632;DeviceGen2
6473;40241;DeviceGen2
6474;58192;DeviceGen3
6475;25583;DeviceGen2
6476;98012;DeviceGen3
6477;71123;DeviceGen3
6478;1567;DeviceGen3
6479;65012;DeviceGen3
6480;45503;DeviceGen3
6481;73603;DeviceGen3
6482;66184;DeviceGen3
6483;29139;DeviceGen3
6484;95192;DeviceGen3
6485;11629;DeviceGen3
6486;73351;DeviceGen3
6487;66091;DeviceGen3
6488;81835;DeviceGen2
6489;37345;DeviceGen3
6490;41031;DeviceGen3
6491;88715;DeviceGen3
6492;24149;DeviceGen3
6493;8523;DeviceGen4
6494;19082;DeviceGen2
6495;6722;DeviceGen2
6496;29182;DeviceGen3
6497;72201;DeviceGen4
6498;76025;DeviceGen3
6499;74495;DeviceGen3
6500;66827;DeviceGen3
6501;88429;DeviceGen3
6502;4078;DeviceGen3
6503;13788;DeviceGen2
6504;58542;DeviceGen3
6505;54705;DeviceGen2
6506;32691;DeviceGen3
6507;71778;DeviceGen3
6508;7767;DeviceGen3
6509;63417;DeviceGen4
6510;98289;DeviceGen3
6511;97378;DeviceGen3
6512;69496;DeviceGen3
6513;36537;DeviceGen2
6514;32688;DeviceGen2
6515;78767;DeviceGen3
6516;91540;DeviceGen3
6517;7722;DeviceGen3
6518;78738;DeviceGen2
6519;86881;DeviceGen3
6520;50296;DeviceGen3
6521;82359;DeviceGen3
6522;9696;DeviceGen3
6523;59132;DeviceGen3
6524;72725;DeviceGen3
6525;79447;DeviceGen2
6526;50574;DeviceGen2
6527;99874;DeviceGen3
6528;93420;DeviceGen3
6529;94080;DeviceGen2
6530;60326;DeviceGen3
6531;96813;DeviceGen3
6532;77160;DeviceGen3
6533;17279;DeviceGen2
6534;94742;DeviceGen2
6535;71064;DeviceGen2
6536;78822;DeviceGen3
6537;69834;DeviceGen3
6538;85602;DeviceGen3
6539;95904;DeviceGen2
6540;66183;DeviceGen3
6541;60112;DeviceGen2
6542;17266;DeviceGen3
6543;69722;DeviceGen3
6544;23216;DeviceGen2
6545;77225;DeviceGen3
6546;94124;DeviceGen3
6547;92023;DeviceGen3
6548;39524;DeviceGen2
6549;65351;DeviceGen3
6550;73484;DeviceGen2
6551;67641;DeviceGen3
6552;38211;DeviceGen3
6553;82698;DeviceGen2
6554;21192;DeviceGen2
6555;44719;DeviceGen3
6556;57635;DeviceGen3
6557;87436;DeviceGen2
6558;41489;DeviceGen3
6559;69134;DeviceGen3
6560;60024;DeviceGen3
6561;44419;DeviceGen3
6562;34992;DeviceGen3
6563;29603;DeviceGen3
6564;90707;DeviceGen2
6565;38509;DeviceGen3
6566;47129;DeviceGen3
6567;18017;DeviceGen4
6568;16388;DeviceGen3
6569;12783;DeviceGen3
6570;6620;DeviceGen3
6571;20787;DeviceGen2
6572;60300;DeviceGen2
6573;60933;DeviceGen3
6574;80622;DeviceGen3
6575;40548;DeviceGen2
6576;98523;DeviceGen2
6577;35623;DeviceGen3
6578;5010;DeviceGen2
6579;67440;DeviceGen2
6580;60564;DeviceGen2
6581;94105;DeviceGen3
6582;36143;DeviceGen3
6583;54929;DeviceGen2
6584;20316;DeviceGen3
6585;49551;DeviceGen4
6586;72169;DeviceGen2
6587;75186;DeviceGen3
6588;75213;DeviceGen3
6589;59786;DeviceGen3
6590;69648;DeviceGen2
6591;69096;DeviceGen2
6592;98929;DeviceGen3
6593;92907;DeviceGen3
6594;62856;DeviceGen3
6595;59398;DeviceGen2
6596;62670;DeviceGen3
6597;51107;DeviceGen3
6598;76687;DeviceGen3
6599;93837;DeviceGen3
6600;74537;DeviceGen3
6601;70185;DeviceGen3
6602;16268;DeviceGen3
6603;31399;DeviceGen2
6604;14993;DeviceGen2
6605;27117;DeviceGen3
6606;3454;DeviceGen3
6607;2712;DeviceGen2
6608;44080;DeviceGen4
6609;41685;DeviceGen2
6610;64289;DeviceGen2
6611;46645;DeviceGen2
6612;14554;DeviceGen3
6613;39641;DeviceGen3
6614;67822;DeviceGen2
6615;22722;DeviceGen2
6616;7935;DeviceGen2
6617;21061;DeviceGen2
6618;73537;DeviceGen2
6619;92673;DeviceGen2
6620;57475;DeviceGen2
6621;71215;DeviceGen2
6622;22991;DeviceGen3
6623;40971;DeviceGen3
6624;8492;DeviceGen3
6625;6183;DeviceGen2
6626;10527;DeviceGen2
6627;69199;DeviceGen3
6628;95050;DeviceGen3
6629;50384;DeviceGen3
6630;9765;DeviceGen3
6631;30787;DeviceGen2
6632;62687;DeviceGen2
6633;61444;DeviceGen4
6634;35281;DeviceGen2
6635;33770;DeviceGen3
6636;63031;DeviceGen3
6637;80433;DeviceGen3
6638;68468;DeviceGen2
6639;14226;DeviceGen3
6640;13019;DeviceGen2
6641;79014;DeviceGen3
6642;61725;DeviceGen3
6643;87607;DeviceGen3
6644;12487;DeviceGen3
6645;96746;DeviceGen4
6646;99077;DeviceGen2
6647;6658;DeviceGen3
6648;56766;DeviceGen2
6649;75669;DeviceGen3
6650;13809;DeviceGen3
6651;22993;DeviceGen2
6652;17826;DeviceGen2
6653;20064;DeviceGen2
6654;72673;DeviceGen3
6655;50788;DeviceGen3
6656;20535;DeviceGen3
6657;36230;DeviceGen2
6658;14405;DeviceGen3
6659;48292;DeviceGen2
6660;37229;DeviceGen2
6661;2438;DeviceGen3
6662;90355;DeviceGen2
6663;30878;DeviceGen3
6664;73763;DeviceGen2
6665;84669;DeviceGen3
6666;6654;DeviceGen2
6667;67842;DeviceGen2
6668;69886;DeviceGen3
6669;87597;DeviceGen2
6670;22729;DeviceGen2
6671;66227;DeviceGen2
6672;24756;DeviceGen2
6673;69303;DeviceGen3
6674;45434;DeviceGen2
6675;71436;DeviceGen3
6676;8296;DeviceGen3
6677;59304;DeviceGen2
6678;41766;DeviceGen3
6679;96959;DeviceGen3
6680;52267;DeviceGen2
6681;19949;DeviceGen2
6682;99234;DeviceGen3
6683;14612;DeviceGen3
6684;97990;DeviceGen3
6685;10109;DeviceGen2
6686;81337;DeviceGen2
6687;92841;DeviceGen2
6688;77508;DeviceGen2
6689;9597;DeviceGen3
6690;30795;DeviceGen3
6691;63246;DeviceGen4
6692;70160;DeviceGen2
6693;15581;DeviceGen3
6694;72090;DeviceGen2
6695;74818;DeviceGen4
6696;49853;DeviceGen2
6697;21038;DeviceGen2
6698;37866;DeviceGen2
6699;65826;DeviceGen3
6700;95946;DeviceGen3
6701;81787;DeviceGen3
6702;88950;DeviceGen3
6703;34841;DeviceGen2
6704;11189;DeviceGen2
6705;16236;DeviceGen3
6706;68950;DeviceGen3
6707;77515;DeviceGen2
6708;20953;DeviceGen2
6709;56390;DeviceGen3
6710;37453;DeviceGen3
6711;94236;DeviceGen3
6712;6573;DeviceGen2
6713;49254;DeviceGen3
6714;86694;DeviceGen3
6715;32867;DeviceGen3
6716;78585;DeviceGen2
6717;25879;DeviceGen3
6718;77856;DeviceGen2
6719;2861;DeviceGen3
6720;71263;DeviceGen3
6721;73776;DeviceGen2
6722;95565;DeviceGen2
6723;26295;DeviceGen2
6724;35824;DeviceGen4
6725;89517;DeviceGen3
6726;60951;DeviceGen3
6727;35686;DeviceGen3
6728;59107;DeviceGen3
6729;23638;DeviceGen3
6730;41729;DeviceGen2
6731;70702;DeviceGen3
6732;80394;DeviceGen3
6733;27921;DeviceGen3
6734;68830;DeviceGen2
6735;66557;DeviceGen2
6736;11322;DeviceGen3
6737;5696;DeviceGen2
6738;22310;DeviceGen3
6739;83001;DeviceGen3
6740;22070;DeviceGen3
6741;78337;DeviceGen3
6742;9079;DeviceGen2
6743;12128;DeviceGen3
6744;27697;DeviceGen2
6745;80818;DeviceGen2
6746;2353;DeviceGen3
6747;12903;DeviceGen3
6748;64120;DeviceGen2
6749;36768;DeviceGen2
6750;12159;DeviceGen3
6751;77478;DeviceGen3
6752;8845;DeviceGen2
6753;72330;DeviceGen3
6754;28000;DeviceGen2
6755;48689;DeviceGen3
6756;5582;DeviceGen3
6757;20980;DeviceGen3
6758;25101;DeviceGen2
6759;46038;DeviceGen2
6760;7139;DeviceGen4
6761;95384;DeviceGen3
6762;93087;DeviceGen3
6763;20239;DeviceGen2
6764;61935;DeviceGen3
6765;67263;DeviceGen3
6766;50170;DeviceGen4
6767;21882;DeviceGen2
6768;3195;DeviceGen2
6769;94574;DeviceGen3
